NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE
GLMN	null	GLMN	glomulin, FKBP associated protein	-0.77408147
DIP	null	DIP	-	-0.7741511
MBOAT2	null	MBOAT2	membrane bound O-acyltransferase domain containing 2	-0.7752737
CASQ2	null	CASQ2	calsequestrin 2 (cardiac muscle)	-0.7755227
ANXA5	null	ANXA5	annexin A5	-0.77619404
DEFB1	null	DEFB1	defensin, beta 1	-0.77683836
SOX13	null	SOX13	SRY (sex determining region Y)-box 13	-0.777117
C17ORF60	null	C17ORF60	chromosome 17 open reading frame 60	-0.77716064
VDP	null	VDP	-	-0.7776707
CCDC16	null	CCDC16	coiled-coil domain containing 16	-0.77768666
EPS8L1	null	EPS8L1	EPS8-like 1	-0.77773994
MAPK10	null	MAPK10	mitogen-activated protein kinase 10	-0.77845234
GAB1	null	GAB1	GRB2-associated binding protein 1	-0.77856445
ARHGAP25	null	ARHGAP25	Rho GTPase activating protein 25	-0.77865154
CEP110	null	CEP110	centrosomal protein 110kDa	-0.779089
BTBD3	null	BTBD3	BTB (POZ) domain containing 3	-0.7792779
CITED4	null	CITED4	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4	-0.7793039
COQ9	null	COQ9	coenzyme Q9 homolog (S. cerevisiae)	-0.77934825
ABTB1	null	ABTB1	ankyrin repeat and BTB (POZ) domain containing 1	-0.7793836
HSPA1B	null	HSPA1B	heat shock 70kDa protein 1B	-0.77947074
IL22RA2	null	IL22RA2	interleukin 22 receptor, alpha 2	-0.77952623
C21ORF55	null	C21ORF55	chromosome 21 open reading frame 55	-0.77977014
LOC284530	null	LOC284530	-	-0.7800932
CBLN1	null	CBLN1	cerebellin 1 precursor	-0.78051543
KIAA0565	null	KIAA0565	-	-0.7811489
CTA-250D10.11	null	null	null	-0.7814534
FH	null	FH	fumarate hydratase	-0.7830067
CITED1	null	CITED1	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 1	-0.7830237
CYP2B7P1	null	CYP2B7P1	cytochrome P450, family 2, subfamily B, polypeptide 7 pseudogene 1	-0.7832099
SDCBP	null	SDCBP	syndecan binding protein (syntenin)	-0.7832877
SYT5	null	SYT5	synaptotagmin V	-0.7835087
BICC1	null	BICC1	bicaudal C homolog 1 (Drosophila)	-0.7835209
DLGAP1	null	DLGAP1	discs, large (Drosophila) homolog-associated protein 1	-0.78413194
CBFA2T2	null	CBFA2T2	core-binding factor, runt domain, alpha subunit 2; translocated to, 2	-0.7842149
RNF141	null	RNF141	ring finger protein 141	-0.7846999
SLC25A18	null	SLC25A18	solute carrier family 25 (mitochondrial carrier), member 18	-0.7848399
TBC1D2	null	TBC1D2	TBC1 domain family, member 2	-0.7848917
CLDN11	null	CLDN11	claudin 11 (oligodendrocyte transmembrane protein)	-0.7849139
RGN	null	RGN	regucalcin (senescence marker protein-30)	-0.78591126
PCDHA9	null	PCDHA9	protocadherin alpha 9	-0.78630644
HIST1H1A /// LOC6543	null	null	null	-0.78690565
EIF2AK4	null	EIF2AK4	eukaryotic translation initiation factor 2 alpha kinase 4	-0.7872007
CCDC50	null	CCDC50	coiled-coil domain containing 50	-0.78737813
PPP2R5B	null	PPP2R5B	protein phosphatase 2, regulatory subunit B (B56), beta isoform	-0.78753835
FLJ38028	null	FLJ38028	-	-0.7878799
ABCD3	null	ABCD3	ATP-binding cassette, sub-family D (ALD), member 3	-0.78790534
OLFML1	null	OLFML1	olfactomedin-like 1	-0.7883135
ZNF136	null	ZNF136	zinc finger protein 136	-0.78861636
FMN2	null	FMN2	formin 2	-0.7888508
C8ORF37	null	C8ORF37	chromosome 8 open reading frame 37	-0.78891593
SCLT1	null	SCLT1	sodium channel and clathrin linker 1	-0.7896023
DDX52	null	DDX52	DEAD (Asp-Glu-Ala-Asp) box polypeptide 52	-0.7898615
EML2	null	EML2	echinoderm microtubule associated protein like 2	-0.78998995
PLCH1	null	PLCH1	phospholipase C, eta 1	-0.7899953
PSCD1	null	PSCD1	pleckstrin homology, Sec7 and coiled-coil domains 1(cytohesin 1)	-0.7904854
SLC38A5	null	SLC38A5	solute carrier family 38, member 5	-0.79114205
GABBR2	null	GABBR2	gamma-aminobutyric acid (GABA) B receptor, 2	-0.7912262
KIAA0494	null	KIAA0494	KIAA0494	-0.7916688
FKSG49	null	FKSG49	-	-0.7918716
TIMM17A	null	TIMM17A	translocase of inner mitochondrial membrane 17 homolog A (yeast)	-0.79195505
IGF2BP1	null	IGF2BP1	insulin-like growth factor 2 mRNA binding protein 1	-0.7923031
EXDL1	null	EXDL1	exonuclease 3'-5' domain-like 1	-0.79252416
SOX15	null	SOX15	SRY (sex determining region Y)-box 15	-0.7926134
C19ORF58	null	C19ORF58	chromosome 19 open reading frame 58	-0.7927208
NDUFS7	null	NDUFS7	NADH dehydrogenase (ubiquinone) Fe-S protein 7, 20kDa (NADH-coenzyme Q reductase)	-0.79307
SDHC	null	SDHC	succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa	-0.79352105
LOC440731	null	LOC440731	-	-0.7936615
PGM5	null	PGM5	phosphoglucomutase 5	-0.7937753
PSAP	null	PSAP	prosaposin (variant Gaucher disease and variant metachromatic leukodystrophy)	-0.79393095
LOC646576	null	LOC646576	-	-0.7940469
LOC389830 /// LOC389	null	null	null	-0.79426825
ENTPD3	null	ENTPD3	ectonucleoside triphosphate diphosphohydrolase 3	-0.79467994
FLJ13611	null	FLJ13611	-	-0.7948213
ZNF554	null	ZNF554	zinc finger protein 554	-0.79517186
LGALS9	null	LGALS9	lectin, galactoside-binding, soluble, 9 (galectin 9)	-0.7952994
HTR2A	null	HTR2A	5-hydroxytryptamine (serotonin) receptor 2A	-0.79534763
BTBD16	null	BTBD16	BTB (POZ) domain containing 16	-0.79550797
ADAM15	null	ADAM15	ADAM metallopeptidase domain 15 (metargidin)	-0.7956732
TMEM145	null	TMEM145	transmembrane protein 145	-0.79597926
OGDHL	null	OGDHL	oxoglutarate dehydrogenase-like	-0.79622364
GZMA	null	GZMA	granzyme A (granzyme 1, cytotoxic T-lymphocyte-associated serine esterase 3)	-0.79626375
ILK	null	ILK	integrin-linked kinase	-0.7964088
TNFSF12	null	TNFSF12	tumor necrosis factor (ligand) superfamily, member 12	-0.7965049
GOLGA7	null	GOLGA7	golgi autoantigen, golgin subfamily a, 7	-0.7966316
MAML3	null	MAML3	mastermind-like 3 (Drosophila)	-0.79687756
ZMYND12	null	ZMYND12	zinc finger, MYND-type containing 12	-0.7968926
CX3CR1	null	CX3CR1	chemokine (C-X3-C motif) receptor 1	-0.7969311
CNTNAP3B	null	CNTNAP3B	contactin associated protein-like 3B	-0.7972274
DUSP14	null	DUSP14	dual specificity phosphatase 14	-0.7972981
MFAP4	null	MFAP4	microfibrillar-associated protein 4	-0.7973694
SMAD1	null	SMAD1	SMAD, mothers against DPP homolog 1 (Drosophila)	-0.79794294
SSX1 /// LOC652630	null	null	null	-0.79860353
HIVEP1	null	HIVEP1	human immunodeficiency virus type I enhancer binding protein 1	-0.7986456
SAMD8	null	SAMD8	sterile alpha motif domain containing 8	-0.7987918
C1ORF82	null	C1ORF82	chromosome 1 open reading frame 82	-0.7989219
KIAA0565 /// FLJ3649	null	null	null	-0.79924846
ACOT8	null	ACOT8	acyl-CoA thioesterase 8	-0.7999147
KCNG4	null	KCNG4	potassium voltage-gated channel, subfamily G, member 4	-0.800537
STRA6	null	STRA6	stimulated by retinoic acid gene 6 homolog (mouse)	-0.8009518
ALDH8A1	null	ALDH8A1	aldehyde dehydrogenase 8 family, member A1	-0.8013336
C14ORF25	null	C14ORF25	chromosome 14 open reading frame 25	-0.8013999
C1ORF78	null	C1ORF78	chromosome 1 open reading frame 78	-0.80169654
GPR81	null	GPR81	G protein-coupled receptor 81	-0.802917
MMP3	null	MMP3	matrix metallopeptidase 3 (stromelysin 1, progelatinase)	-0.8030046
THRA	null	THRA	thyroid hormone receptor, alpha (erythroblastic leukemia viral (v-erb-a) oncogene homolog, avian)	-0.8034322
OK/SW-CL.92	null	null	null	-0.80389196
ARL6	null	ARL6	ADP-ribosylation factor-like 6	-0.80416274
CTH	null	CTH	cystathionase (cystathionine gamma-lyase)	-0.804182
LOC90624	null	null	null	-0.80447793
SLC4A4	null	SLC4A4	solute carrier family 4, sodium bicarbonate cotransporter, member 4	-0.80552614
SLC9A5	null	SLC9A5	solute carrier family 9 (sodium/hydrogen exchanger), member 5	-0.80555654
APBA2	null	APBA2	amyloid beta (A4) precursor protein-binding, family A, member 2 (X11-like)	-0.8057434
HEMK1	null	HEMK1	HemK methyltransferase family member 1	-0.80611056
DLX4	null	DLX4	distal-less homeobox 4	-0.80629694
LAMP3	null	LAMP3	lysosomal-associated membrane protein 3	-0.8068393
KIAA1430	null	KIAA1430	KIAA1430	-0.80730516
HDAC4	null	HDAC4	histone deacetylase 4	-0.80754375
TRIMP1	null	TRIMP1	tripartite motif-containing pseudogene 1	-0.807977
HESX1	null	HESX1	homeobox, ES cell expressed 1	-0.80813164
TRAPPC2 /// SEDLP	null	null	null	-0.80815315
LOC653770	null	null	null	-0.8083451
TBC1D20	null	TBC1D20	TBC1 domain family, member 20	-0.8085978
DKFZP586I1420	null	DKFZP586I1420	-	-0.8089384
PHC1	null	PHC1	polyhomeotic homolog 1 (Drosophila)	-0.80899537
RAG1	null	RAG1	recombination activating gene 1	-0.81021905
PLEC1	null	PLEC1	plectin 1, intermediate filament binding protein 500kDa	-0.8102297
ADD2	null	ADD2	adducin 2 (beta)	-0.8103151
ARHGAP22	null	ARHGAP22	Rho GTPase activating protein 22	-0.8105424
ALPL	null	ALPL	alkaline phosphatase, liver/bone/kidney	-0.8105448
CCRL2 /// LOC642312	null	null	null	-0.8110042
GRPR	null	GRPR	gastrin-releasing peptide receptor	-0.81123817
WIT1	null	WIT1	Wilms tumor upstream neighbor 1	-0.81162256
CDKL1	null	CDKL1	cyclin-dependent kinase-like 1 (CDC2-related kinase)	-0.81163996
ENPP6	null	ENPP6	ectonucleotide pyrophosphatase/phosphodiesterase 6	-0.8117303
RSPO4	null	RSPO4	R-spondin family, member 4	-0.8117759
C6ORF128	null	C6ORF128	chromosome 6 open reading frame 128	-0.81215423
LOC220729	null	LOC220729	-	-0.8121653
C6ORF12	null	C6ORF12	chromosome 6 open reading frame 12	-0.8122512
CTAGE5	null	CTAGE5	CTAGE family, member 5	-0.8124348
MGC20983	null	MGC20983	-	-0.81252545
PIK3C3	null	PIK3C3	phosphoinositide-3-kinase, class 3	-0.81296724
ADAL	null	ADAL	adenosine deaminase-like	-0.81299967
LRFN3	null	LRFN3	leucine rich repeat and fibronectin type III domain containing 3	-0.81301695
GGPS1	null	GGPS1	geranylgeranyl diphosphate synthase 1	-0.81309927
CLN5	null	CLN5	ceroid-lipofuscinosis, neuronal 5	-0.81311095
PXDN	null	PXDN	peroxidasin homolog (Drosophila)	-0.8132247
OXGR1	null	OXGR1	oxoglutarate (alpha-ketoglutarate) receptor 1	-0.81352335
TMEM44	null	TMEM44	transmembrane protein 44	-0.81354696
WBSCR17	null	WBSCR17	Williams-Beuren syndrome chromosome region 17	-0.81389165
DBT	null	DBT	dihydrolipoamide branched chain transacylase E2	-0.8141012
CCDC11	null	CCDC11	coiled-coil domain containing 11	-0.8143725
TAGLN3	null	TAGLN3	transgelin 3	-0.8147016
GRAMD1A	null	GRAMD1A	GRAM domain containing 1A	-0.81481045
DNAJC4	null	DNAJC4	DnaJ (Hsp40) homolog, subfamily C, member 4	-0.81495816
CNGA1	null	CNGA1	cyclic nucleotide gated channel alpha 1	-0.81524116
SSH2	null	SSH2	slingshot homolog 2 (Drosophila)	-0.81524426
ZFHX1B	null	ZFHX1B	zinc finger homeobox 1b	-0.8156182
OVGP1	null	OVGP1	oviductal glycoprotein 1, 120kDa (mucin 9, oviductin)	-0.8157785
NGFR	null	NGFR	nerve growth factor receptor (TNFR superfamily, member 16)	-0.8161917
WDR42A	null	WDR42A	WD repeat domain 42A	-0.8166972
ELMOD1	null	ELMOD1	ELMO/CED-12 domain containing 1	-0.817334
LOC339287	null	LOC339287	-	-0.81777173
TMPRSS13	null	TMPRSS13	transmembrane protease, serine 13	-0.81780595
FLJ22374	null	FLJ22374	-	-0.81792593
MGC35361	null	MGC35361	-	-0.8179626
FLJ14167	null	FLJ14167	-	-0.81837964
PPP1R14D	null	PPP1R14D	protein phosphatase 1, regulatory (inhibitor) subunit 14D	-0.81843656
ZNF587	null	ZNF587	zinc finger protein 587	-0.8187877
PRDM1	null	PRDM1	PR domain containing 1, with ZNF domain	-0.8187914
LOC441601 /// LOC652	null	null	null	-0.8190178
CD69	null	CD69	CD69 molecule	-0.81945854
SOX10	null	SOX10	SRY (sex determining region Y)-box 10	-0.8196823
RASA2	null	RASA2	RAS p21 protein activator 2	-0.8203448
BAIAP2L2	null	BAIAP2L2	BAI1-associated protein 2-like 2	-0.82060236
PCOLCE	null	PCOLCE	procollagen C-endopeptidase enhancer	-0.821406
ASB2	null	ASB2	ankyrin repeat and SOCS box-containing 2	-0.8214452
LOC653739	null	LOC653739	-	-0.821559
LOC284454	null	LOC284454	-	-0.82187176
COL24A1	null	COL24A1	collagen, type XXIV, alpha 1	-0.82199043
ARHGEF4	null	ARHGEF4	Rho guanine nucleotide exchange factor (GEF) 4	-0.8219916
ORM1	null	ORM1	orosomucoid 1	-0.823297
LRP1	null	LRP1	low density lipoprotein-related protein 1 (alpha-2-macroglobulin receptor)	-0.8233173
HAPLN1	null	HAPLN1	hyaluronan and proteoglycan link protein 1	-0.8239132
GGT6	null	GGT6	gamma-glutamyltransferase 6 homolog (rat)	-0.82478917
ZCSL3	null	ZCSL3	zinc finger, CSL-type containing 3	-0.8248738
FLJ21687	null	FLJ21687	-	-0.8250206
DENND3	null	DENND3	DENN/MADD domain containing 3	-0.8251389
SHROOM1	null	SHROOM1	shroom family member 1	-0.825492
HEAB	null	HEAB	-	-0.82632923
ECM2	null	ECM2	extracellular matrix protein 2, female organ and adipocyte specific	-0.8264441
PER3	null	PER3	period homolog 3 (Drosophila)	-0.8271394
APLP2	null	APLP2	amyloid beta (A4) precursor-like protein 2	-0.82728153
LEFTY1	null	LEFTY1	left-right determination factor 1	-0.8273516
CHM /// LOC642090	null	null	null	-0.8275351
FAM51A1	null	FAM51A1	family with sequence similarity 51, member A1	-0.82773215
PRR4	null	PRR4	proline rich 4 (lacrimal)	-0.82793
RAB33A	null	RAB33A	RAB33A, member RAS oncogene family	-0.82802886
CREBL1	null	CREBL1	cAMP responsive element binding protein-like 1	-0.82811713
ALS2CR7	null	ALS2CR7	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 7	-0.8289785
IMPA2	null	IMPA2	inositol(myo)-1(or 4)-monophosphatase 2	-0.82915735
RP11-38L15.1	null	RP11-38L15.1	-	-0.82920855
NXPH4	null	NXPH4	neurexophilin 4	-0.8293908
DKFZP762H185	null	DKFZP762H185	-	-0.8294585
PINK1	null	PINK1	PTEN induced putative kinase 1	-0.82957613
SEPT3	null	SEPT3	septin 3	-0.829775
LOC400573	null	LOC400573	-	-0.83078086
JARID1C	null	JARID1C	jumonji, AT rich interactive domain 1C	-0.83132166
ZNF295	null	ZNF295	zinc finger protein 295	-0.83185166
LRP2BP	null	LRP2BP	LRP2 binding protein	-0.8320259
LCAT	null	LCAT	lecithin-cholesterol acyltransferase	-0.83210427
ZDHHC11	null	ZDHHC11	zinc finger, DHHC-type containing 11	-0.83214754
C8ORF40	null	C8ORF40	chromosome 8 open reading frame 40	-0.83216184
TBCCD1	null	TBCCD1	TBCC domain containing 1	-0.8321853
FLJ36492	null	FLJ36492	-	-0.8322213
TEP1	null	TEP1	telomerase-associated protein 1	-0.8322593
LOC165186	null	LOC165186	-	-0.8324438
FLJ43489	null	FLJ43489	-	-0.83251005
LOC388312 /// FLJ454	null	null	null	-0.8325778
TRBV19 /// TRBC1	null	null	null	-0.8326112
TERF1	null	TERF1	telomeric repeat binding factor (NIMA-interacting) 1	-0.83364135
LOC644246 /// LOC649	null	null	null	-0.8351128
ZFP91	null	ZFP91	zinc finger protein 91 homolog (mouse)	-0.83524936
DNHD1	null	DNHD1	dynein heavy chain domain 1	-0.83541733
LOC441119	null	LOC441119	-	-0.8359861
CENTB2	null	CENTB2	centaurin, beta 2	-0.83629155
PPARG	null	PPARG	peroxisome proliferative activated receptor, gamma	-0.83629805
SLC30A1	null	SLC30A1	solute carrier family 30 (zinc transporter), member 1	-0.8370055
PJA1	null	PJA1	praja 1	-0.83705133
C9ORF165	null	C9ORF165	chromosome 9 open reading frame 165	-0.83731985
TMEM155	null	TMEM155	transmembrane protein 155	-0.8376253
YPEL5	null	YPEL5	yippee-like 5 (Drosophila)	-0.8382053
LOC152084	null	LOC152084	-	-0.83845073
CD72	null	CD72	CD72 molecule	-0.8390038
DENND1B	null	DENND1B	DENN/MADD domain containing 1B	-0.839344
SLC9A9	null	SLC9A9	solute carrier family 9 (sodium/hydrogen exchanger), member 9	-0.83937895
CHP	null	CHP	-	-0.8395795
GABBR1	null	GABBR1	gamma-aminobutyric acid (GABA) B receptor, 1	-0.8401128
ZNF747	null	ZNF747	zinc finger protein 747	-0.8401669
KLHL3	null	KLHL3	kelch-like 3 (Drosophila)	-0.84055716
DKFZP564H213	null	DKFZP564H213	-	-0.8409289
ALAS1	null	ALAS1	aminolevulinate, delta-, synthase 1	-0.84111255
HIAT1	null	HIAT1	hippocampus abundant transcript 1	-0.8413841
ARHGAP28	null	ARHGAP28	Rho GTPase activating protein 28	-0.8414287
FLJ14186	null	FLJ14186	-	-0.8418548
ALPK1	null	ALPK1	alpha-kinase 1	-0.84190863
HCG18	null	HCG18	HLA complex group 18	-0.8422102
SULT4A1	null	SULT4A1	sulfotransferase family 4A, member 1	-0.84221476
LOC285949	null	LOC285949	-	-0.84243023
RNF170	null	RNF170	ring finger protein 170	-0.8424641
DSCR3	null	DSCR3	Down syndrome critical region gene 3	-0.8426225
LOC642540	null	null	null	-0.8426645
IGSF2	null	IGSF2	immunoglobulin superfamily, member 2	-0.8431338
TCF12	null	TCF12	transcription factor 12 (HTF4, helix-loop-helix transcription factors 4)	-0.84371126
TP53BP2	null	TP53BP2	tumor protein p53 binding protein, 2	-0.8438154
LPP	null	LPP	LIM domain containing preferred translocation partner in lipoma	-0.8439066
FAM7A2	null	FAM7A2	family with sequence similarity 7, member A2	-0.84444594
FLJ32658	null	FLJ32658	-	-0.84529084
DAPK3	null	DAPK3	death-associated protein kinase 3	-0.8456723
DIXDC1	null	DIXDC1	DIX domain containing 1	-0.84572476
HERC6	null	HERC6	hect domain and RLD 6	-0.8458086
LOC613266	null	LOC613266	-	-0.8461088
IQCA	null	IQCA	IQ motif containing with AAA domain	-0.84620047
SLC25A16	null	SLC25A16	solute carrier family 25 (mitochondrial carrier; Graves disease autoantigen), member 16	-0.8462326
ATP10A	null	ATP10A	ATPase, Class V, type 10A	-0.84644365
LOC646927	null	LOC646927	-	-0.8467809
PIGK	null	PIGK	phosphatidylinositol glycan anchor biosynthesis, class K	-0.8467851
DVL3	null	DVL3	dishevelled, dsh homolog 3 (Drosophila)	-0.8474232
MGC39821	null	MGC39821	-	-0.8475316
CRISP2	null	CRISP2	cysteine-rich secretory protein 2	-0.8476882
LRP4	null	LRP4	low density lipoprotein receptor-related protein 4	-0.84771264
SLC39A2	null	SLC39A2	solute carrier family 39 (zinc transporter), member 2	-0.8477391
LOC653471 /// LOC654	null	null	null	-0.84814095
PXDNL	null	PXDNL	peroxidasin homolog-like (Drosophila)	-0.8482075
CD1D	null	CD1D	CD1d molecule	-0.84889865
NCAM1	null	NCAM1	neural cell adhesion molecule 1	-0.8490723
TNF	null	TNF	tumor necrosis factor (TNF superfamily, member 2)	-0.8496782
WBSCR27	null	WBSCR27	Williams Beuren syndrome chromosome region 27	-0.85012126
LHX9	null	LHX9	LIM homeobox 9	-0.8504173
STAMBPL1	null	STAMBPL1	STAM binding protein-like 1	-0.850574
PSCD3	null	PSCD3	pleckstrin homology, Sec7 and coiled-coil domains 3	-0.85096353
CRYZL1	null	CRYZL1	crystallin, zeta (quinone reductase)-like 1	-0.8510081
C20ORF118	null	C20ORF118	chromosome 20 open reading frame 118	-0.8511936
CSF2RA	null	CSF2RA	colony stimulating factor 2 receptor, alpha, low-affinity (granulocyte-macrophage)	-0.85216933
KCNK9	null	KCNK9	potassium channel, subfamily K, member 9	-0.85235596
GAS2L1	null	GAS2L1	growth arrest-specific 2 like 1	-0.8523725
PAQR7	null	PAQR7	progestin and adipoQ receptor family member VII	-0.8528312
PCDHGB6	null	PCDHGB6	protocadherin gamma subfamily B, 6	-0.8529873
ETFDH	null	ETFDH	electron-transferring-flavoprotein dehydrogenase	-0.8530448
ABHD14B	null	ABHD14B	abhydrolase domain containing 14B	-0.8534034
C10ORF21	null	C10ORF21	chromosome 10 open reading frame 21	-0.8534601
KIAA1659	null	KIAA1659	-	-0.8544151
OASL	null	OASL	2'-5'-oligoadenylate synthetase-like	-0.85508883
PRNP	null	PRNP	prion protein (p27-30) (Creutzfeldt-Jakob disease, Gerstmann-Strausler-Scheinker syndrome, fatal familial insomnia)	-0.8551963
GPA33	null	GPA33	glycoprotein A33 (transmembrane)	-0.8553304
ALDH3B2	null	ALDH3B2	aldehyde dehydrogenase 3 family, member B2	-0.8555278
KLHL7	null	KLHL7	kelch-like 7 (Drosophila)	-0.85577446
LOC92689	null	null	null	-0.8569843
C1ORF181	null	C1ORF181	chromosome 1 open reading frame 181	-0.8577385
RASSF4	null	RASSF4	Ras association (RalGDS/AF-6) domain family 4	-0.8581779
CYP4V2	null	CYP4V2	cytochrome P450, family 4, subfamily V, polypeptide 2	-0.8582385
LYNX1	null	LYNX1	Ly6/neurotoxin 1	-0.8587902
BEXL1	null	BEXL1	brain expressed X-linked-like 1	-0.8590525
RFNG	null	RFNG	radical fringe homolog (Drosophila)	-0.8597831
ACSS1	null	ACSS1	acyl-CoA synthetase short-chain family member 1	-0.85990644
RP3-477H23.1	null	null	null	-0.8599081
LOC285682	null	null	null	-0.8607299
LOC644799 /// LOC647	null	null	null	-0.8608155
AMY2B	null	AMY2B	amylase, alpha 2B (pancreatic)	-0.86096996
ROPN1	null	ROPN1	ropporin, rhophilin associated protein 1	-0.8611869
PTPRB	null	PTPRB	protein tyrosine phosphatase, receptor type, B	-0.8617557
ALS2CL	null	ALS2CL	ALS2 C-terminal like	-0.8627917
CHRM3	null	CHRM3	cholinergic receptor, muscarinic 3	-0.86303514
DYNLRB1	null	DYNLRB1	dynein, light chain, roadblock-type 1	-0.8634279
RYR1	null	RYR1	ryanodine receptor 1 (skeletal)	-0.86345655
DKFZP761N09121	null	DKFZP761N09121	-	-0.86352706
C1QTNF5	null	C1QTNF5	C1q and tumor necrosis factor related protein 5	-0.8636139
TWISTNB	null	TWISTNB	TWIST neighbor	-0.86404794
GNG2	null	GNG2	guanine nucleotide binding protein (G protein), gamma 2	-0.86420465
NUCB1	null	NUCB1	nucleobindin 1	-0.86458045
LBR	null	LBR	lamin B receptor	-0.86475444
SMO	null	SMO	smoothened homolog (Drosophila)	-0.86545736
LOC647115	null	LOC647115	-	-0.8657198
HOXC11	null	HOXC11	homeobox C11	-0.8657273
LRRTM2	null	LRRTM2	leucine rich repeat transmembrane neuronal 2	-0.8657381
LOC439949	null	LOC439949	-	-0.86574745
RAB42	null	RAB42	RAB42, member RAS oncogene family	-0.866412
ZNF133	null	ZNF133	zinc finger protein 133	-0.866859
AMT	null	AMT	aminomethyltransferase	-0.8668988
ITGA8	null	ITGA8	integrin, alpha 8	-0.8673825
CAT	null	CAT	catalase	-0.8674353
EDG8	null	EDG8	endothelial differentiation, sphingolipid G-protein-coupled receptor, 8	-0.86750156
ABLIM1	null	ABLIM1	actin binding LIM protein 1	-0.867618
APCDD1	null	APCDD1	adenomatosis polyposis coli down-regulated 1	-0.8676211
LTF /// LOC643349	null	null	null	-0.8679897
ARL2BP	null	ARL2BP	ADP-ribosylation factor-like 2 binding protein	-0.8683415
