NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE
ATXN3L	null	ATXN3L	ataxin 3-like	-0.8165585
LOC652900	null	LOC652900	-	-0.81668013
SLC26A9	null	SLC26A9	solute carrier family 26, member 9	-0.8167357
HP	null	HP	haptoglobin	-0.81714153
SLC13A2	null	SLC13A2	solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2	-0.81722957
CORO1B	null	CORO1B	coronin, actin binding protein, 1B	-0.81737334
C20ORF57	null	C20ORF57	chromosome 20 open reading frame 57	-0.8173744
LOC441167	null	LOC441167	-	-0.8174895
TMEM12	null	TMEM12	transmembrane protein 12	-0.8176611
ZNF281	null	ZNF281	zinc finger protein 281	-0.81766355
FLJ13773	null	FLJ13773	-	-0.81787187
TSPAN13	null	TSPAN13	tetraspanin 13	-0.8182897
GPR103	null	GPR103	G protein-coupled receptor 103	-0.8182911
WDR81	null	WDR81	WD repeat domain 81	-0.81843996
C20ORF91 /// RP13-40	null	null	null	-0.81847847
ZNF524	null	ZNF524	zinc finger protein 524	-0.81858903
FAM54B	null	FAM54B	family with sequence similarity 54, member B	-0.81860006
LOC646677 /// LOC650	null	null	null	-0.8188137
LOC114984	null	LOC114984	-	-0.8188702
TUBB1	null	TUBB1	tubulin, beta 1	-0.81901175
PTPN23	null	PTPN23	protein tyrosine phosphatase, non-receptor type 23	-0.8190176
GTA	null	GTA	galactosyltransferase activator	-0.81911474
TRUB2	null	TRUB2	TruB pseudouridine (psi) synthase homolog 2 (E. coli)	-0.8191593
TPRKB	null	TPRKB	TP53RK binding protein	-0.81916577
FLJ32206	null	FLJ32206	-	-0.8192937
C8ORF77	null	C8ORF77	chromosome 8 open reading frame 77	-0.819329
PRDM9	null	PRDM9	PR domain containing 9	-0.8194878
UBE4B	null	UBE4B	ubiquitination factor E4B (UFD2 homolog, yeast)	-0.8196898
SMG7	null	SMG7	Smg-7 homolog, nonsense mediated mRNA decay factor (C. elegans)	-0.81995344
SLC12A3	null	SLC12A3	solute carrier family 12 (sodium/chloride transporters), member 3	-0.8200735
LOC400568	null	LOC400568	-	-0.8201291
DPF1	null	DPF1	D4, zinc and double PHD fingers family 1	-0.8201556
KNG1	null	KNG1	kininogen 1	-0.820164
ZNF350	null	ZNF350	zinc finger protein 350	-0.82021385
OXGR1	null	OXGR1	oxoglutarate (alpha-ketoglutarate) receptor 1	-0.8202142
SDCCAG8	null	SDCCAG8	serologically defined colon cancer antigen 8	-0.8202787
YTHDF2	null	YTHDF2	YTH domain family, member 2	-0.82043713
SERPINE1	null	SERPINE1	serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1	-0.8206823
RP11-35N6.1	null	RP11-35N6.1	-	-0.82099825
CNGA3	null	CNGA3	cyclic nucleotide gated channel alpha 3	-0.8211008
SUV420H2	null	SUV420H2	suppressor of variegation 4-20 homolog 2 (Drosophila)	-0.82120293
TBX10	null	TBX10	T-box 10	-0.82122743
ISG20L1	null	ISG20L1	interferon stimulated exonuclease gene 20kDa-like 1	-0.82143915
RPS2 /// LOC91561 //	null	null	null	-0.82148486
PLAUR	null	PLAUR	plasminogen activator, urokinase receptor	-0.8215333
COLEC11	null	COLEC11	collectin sub-family member 11	-0.8216792
FLJ11235	null	FLJ11235	-	-0.82168484
LPA /// PLG	null	null	null	-0.82170683
TYR	null	TYR	tyrosinase (oculocutaneous albinism IA)	-0.82177997
GABRA1	null	GABRA1	gamma-aminobutyric acid (GABA) A receptor, alpha 1	-0.8218351
JDP2	null	JDP2	-	-0.82191265
TNRC21	null	TNRC21	trinucleotide repeat containing 21	-0.82204646
CNNM1	null	CNNM1	cyclin M1	-0.82212365
SPDYA	null	SPDYA	speedy homolog A (Drosophila)	-0.82257676
XCR1	null	XCR1	chemokine (C motif) receptor 1	-0.8228913
FOXD3	null	FOXD3	forkhead box D3	-0.822993
PTPRN	null	PTPRN	protein tyrosine phosphatase, receptor type, N	-0.82304066
FLJ38596	null	FLJ38596	-	-0.82325476
LOC400960	null	LOC400960	-	-0.8232573
C7ORF28A	null	C7ORF28A	chromosome 7 open reading frame 28A	-0.82336664
TMEM93	null	TMEM93	transmembrane protein 93	-0.8234938
FLJ40542	null	FLJ40542	-	-0.82354605
RNF183	null	RNF183	ring finger protein 183	-0.82356423
AKAP3	null	AKAP3	A kinase (PRKA) anchor protein 3	-0.82382643
CLDN2	null	CLDN2	claudin 2	-0.8238304
RP11-87M18.1 /// LOC	null	null	null	-0.8240267
FLJ25694 /// LOC6472	null	null	null	-0.8240759
PX19	null	PX19	-	-0.8246356
LOC389765	null	LOC389765	-	-0.8246853
SPATC1	null	SPATC1	spermatogenesis and centriole associated 1	-0.82480556
UBQLN2	null	UBQLN2	ubiquilin 2	-0.82511055
FIGNL1	null	FIGNL1	fidgetin-like 1	-0.8252632
TRAFD1	null	TRAFD1	TRAF-type zinc finger domain containing 1	-0.82535815
COX7C	null	COX7C	cytochrome c oxidase subunit VIIc	-0.8256689
TIMP1	null	TIMP1	TIMP metallopeptidase inhibitor 1	-0.82578015
NUCKS1	null	NUCKS1	nuclear casein kinase and cyclin-dependent kinase substrate 1	-0.8257964
SNORA71A	null	SNORA71A	small nucleolar RNA, H/ACA box 71A	-0.82580566
RNF43	null	RNF43	ring finger protein 43	-0.82583004
DKFZP761D1918	null	DKFZP761D1918	-	-0.82610315
VPS33A	null	VPS33A	vacuolar protein sorting 33 homolog A (S. cerevisiae)	-0.8261574
SH3TC1	null	SH3TC1	SH3 domain and tetratricopeptide repeats 1	-0.82616645
ARNTL	null	ARNTL	aryl hydrocarbon receptor nuclear translocator-like	-0.82623404
CCDC42	null	CCDC42	coiled-coil domain containing 42	-0.8263004
PEX5L	null	PEX5L	peroxisomal biogenesis factor 5-like	-0.8265414
LOC644890 /// LOC649	null	null	null	-0.82667315
LRP1B	null	LRP1B	low density lipoprotein-related protein 1B (deleted in tumors)	-0.8267484
C17ORF49 /// MGC7199	null	null	null	-0.8267602
MMAA	null	MMAA	methylmalonic aciduria (cobalamin deficiency) cblA type	-0.82681865
LOC374920	null	LOC374920	-	-0.82698977
LOC201895	null	null	null	-0.8271349
MAP2K3 /// LOC651423	null	null	null	-0.82720304
SMUG1	null	SMUG1	single-strand-selective monofunctional uracil-DNA glycosylase 1	-0.8272992
PCDHGC5	null	PCDHGC5	protocadherin gamma subfamily C, 5	-0.8274812
FUT5	null	FUT5	fucosyltransferase 5 (alpha (1,3) fucosyltransferase)	-0.8276189
HMP19	null	HMP19	-	-0.82762
C1ORF95	null	C1ORF95	chromosome 1 open reading frame 95	-0.82764906
C12ORF48	null	C12ORF48	chromosome 12 open reading frame 48	-0.82765234
INSL4	null	INSL4	insulin-like 4 (placenta)	-0.8276603
GCLM	null	GCLM	glutamate-cysteine ligase, modifier subunit	-0.82781535
TRAF3IP3	null	TRAF3IP3	TRAF3 interacting protein 3	-0.82786155
LOC219347	null	LOC219347	-	-0.82808906
ISG20	null	ISG20	interferon stimulated exonuclease gene 20kDa	-0.8281767
IL17F	null	IL17F	interleukin 17F	-0.82821864
RANBP3L	null	RANBP3L	RAN binding protein 3-like	-0.8282511
LOC574538	null	LOC574538	-	-0.82834285
ZNF696 /// LOC642405	null	null	null	-0.8284379
C21ORF82	null	C21ORF82	chromosome 21 open reading frame 82	-0.8284715
DGKI	null	DGKI	diacylglycerol kinase, iota	-0.8285983
LOC400128	null	LOC400128	-	-0.8291447
THOC6	null	THOC6	THO complex 6 homolog (Drosophila)	-0.8295681
SLIC1	null	SLIC1	-	-0.82964253
VSTM2	null	VSTM2	V-set and transmembrane domain containing 2	-0.82969093
RCC1	null	RCC1	regulator of chromosome condensation 1	-0.82970065
RENBP	null	RENBP	renin binding protein	-0.83013844
IL18R1	null	IL18R1	interleukin 18 receptor 1	-0.8301825
GNG5	null	GNG5	guanine nucleotide binding protein (G protein), gamma 5	-0.83019835
FAT2	null	FAT2	FAT tumor suppressor homolog 2 (Drosophila)	-0.8305097
HSPA12B	null	HSPA12B	heat shock 70kD protein 12B	-0.83055985
RAB3B	null	RAB3B	RAB3B, member RAS oncogene family	-0.83058286
CIDEA	null	CIDEA	cell death-inducing DFFA-like effector a	-0.8306136
CHCHD5	null	CHCHD5	coiled-coil-helix-coiled-coil-helix domain containing 5	-0.8310223
TTMA	null	TTMA	-	-0.8311849
ACOT4	null	ACOT4	acyl-CoA thioesterase 4	-0.8314537
C4ORF22	null	C4ORF22	chromosome 4 open reading frame 22	-0.8320352
C14ORF131	null	C14ORF131	chromosome 14 open reading frame 131	-0.8321258
RHPN2	null	RHPN2	rhophilin, Rho GTPase binding protein 2	-0.8322818
S100A7A	null	S100A7A	S100 calcium binding protein A7A	-0.8323943
SEZ6	null	SEZ6	seizure related 6 homolog (mouse)	-0.8327521
PSG1	null	PSG1	pregnancy specific beta-1-glycoprotein 1	-0.83289057
GGA1	null	GGA1	golgi associated, gamma adaptin ear containing, ARF binding protein 1	-0.8331025
LOC646372	null	null	null	-0.8331634
ITLN1	null	ITLN1	intelectin 1 (galactofuranose binding)	-0.83320296
DKFZP564C196	null	DKFZP564C196	-	-0.8332161
OR1D2	null	OR1D2	olfactory receptor, family 1, subfamily D, member 2	-0.8334216
SLC22A12	null	SLC22A12	solute carrier family 22 (organic anion/cation transporter), member 12	-0.8336412
PTPRC	null	PTPRC	protein tyrosine phosphatase, receptor type, C	-0.8338392
HYALP1	null	HYALP1	hyaluronoglucosaminidase pseudogene 1	-0.8338902
C1ORF78	null	C1ORF78	chromosome 1 open reading frame 78	-0.83389527
POLI	null	POLI	polymerase (DNA directed) iota	-0.83408546
OR4C1P	null	OR4C1P	olfactory receptor, family 4, subfamily C, member 1 pseudogene	-0.834242
LOC642926	null	null	null	-0.8344458
DDX11	null	DDX11	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 11 (CHL1-like helicase homolog, S. cerevisiae)	-0.83459616
B3GNTL1	null	B3GNTL1	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1	-0.83484024
INSM2	null	INSM2	insulinoma-associated 2	-0.8349095
PDGFA	null	PDGFA	platelet-derived growth factor alpha polypeptide	-0.83504766
SEMA6B	null	SEMA6B	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B	-0.83512354
PRSS35	null	PRSS35	protease, serine, 35	-0.8353357
STXBP5L	null	STXBP5L	syntaxin binding protein 5-like	-0.83533937
LOC644186	null	LOC644186	-	-0.8355191
CD33	null	CD33	CD33 molecule	-0.83579695
LOC339874	null	LOC339874	-	-0.83592117
C11ORF69	null	C11ORF69	chromosome 11 open reading frame 69	-0.8364489
PNCK	null	PNCK	pregnancy upregulated non-ubiquitously expressed CaM kinase	-0.8365216
TMEM16C	null	TMEM16C	transmembrane protein 16C	-0.8366258
C3ORF17	null	C3ORF17	chromosome 3 open reading frame 17	-0.8367054
MNT	null	MNT	MAX binding protein	-0.8368189
LOC648585	null	null	null	-0.8368857
SMG6	null	SMG6	Smg-6 homolog, nonsense mediated mRNA decay factor (C. elegans)	-0.8370447
ABCC8	null	ABCC8	ATP-binding cassette, sub-family C (CFTR/MRP), member 8	-0.83718646
MGC35030	null	MGC35030	-	-0.8372659
LOC401220	null	LOC401220	-	-0.83778226
CHPF	null	CHPF	-	-0.83815205
TRPM7	null	TRPM7	transient receptor potential cation channel, subfamily M, member 7	-0.83823097
TAOK2	null	TAOK2	TAO kinase 2	-0.83835024
RABIF	null	RABIF	RAB interacting factor	-0.8384355
RNF17	null	RNF17	ring finger protein 17	-0.83844256
GCET2	null	GCET2	germinal center expressed transcript 2	-0.838772
SELI	null	SELI	-	-0.83892345
C21ORF67	null	C21ORF67	chromosome 21 open reading frame 67	-0.83906823
ACY1	null	ACY1	aminoacylase 1	-0.83914447
FAM19A2	null	FAM19A2	family with sequence similarity 19 (chemokine (C-C motif)-like), member A2	-0.83919156
SPATA19	null	SPATA19	spermatogenesis associated 19	-0.83924705
SNX3	null	SNX3	sorting nexin 3	-0.8393994
C21ORF13	null	C21ORF13	chromosome 21 open reading frame 13	-0.8395412
ADH1A /// ADH1B ///	null	null	null	-0.83977866
GAL3ST1	null	GAL3ST1	galactose-3-O-sulfotransferase 1	-0.83979815
TRA@	null	TRA@	T cell receptor alpha locus	-0.8398177
RPL27A	null	RPL27A	ribosomal protein L27a	-0.83990484
TEDDM1	null	TEDDM1	transmembrane epididymal protein 1	-0.84017855
FLG	null	FLG	filaggrin	-0.84019655
LOC644986	null	null	null	-0.8403198
LOC150005	null	LOC150005	-	-0.840438
ANKRD57	null	ANKRD57	ankyrin repeat domain 57	-0.8405543
SPTB	null	SPTB	spectrin, beta, erythrocytic (includes spherocytosis, clinical type I)	-0.84060824
CHD8	null	CHD8	chromodomain helicase DNA binding protein 8	-0.8406553
HMGA2	null	HMGA2	high mobility group AT-hook 2	-0.8408545
GBA3	null	GBA3	glucosidase, beta, acid 3 (cytosolic)	-0.8409177
FLJ41484	null	FLJ41484	-	-0.8409801
LOC390688 /// LOC441	null	null	null	-0.84119534
ATPAF1	null	ATPAF1	ATP synthase mitochondrial F1 complex assembly factor 1	-0.8412092
LOC198437	null	LOC198437	-	-0.84124184
HDAC11	null	HDAC11	histone deacetylase 11	-0.8412711
DOK1	null	DOK1	docking protein 1, 62kDa (downstream of tyrosine kinase 1)	-0.84132165
TRAPPC3	null	TRAPPC3	trafficking protein particle complex 3	-0.841379
BYSL	null	BYSL	bystin-like	-0.84146136
ABCC13	null	ABCC13	ATP-binding cassette, sub-family C (CFTR/MRP), member 13	-0.8416948
DPF3	null	DPF3	D4, zinc and double PHD fingers, family 3	-0.841993
TIPIN	null	TIPIN	TIMELESS interacting protein	-0.8421
SPAG17	null	SPAG17	sperm associated antigen 17	-0.8421597
KLK14	null	KLK14	kallikrein 14	-0.8422394
ADK	null	ADK	adenosine kinase	-0.8422489
LOC285949	null	LOC285949	-	-0.8423155
RPL5 /// LOC647436	null	null	null	-0.8423847
MGC20470	null	MGC20470	-	-0.84308296
C9ORF114	null	C9ORF114	chromosome 9 open reading frame 114	-0.8432649
ZBTB32	null	ZBTB32	zinc finger and BTB domain containing 32	-0.8434125
COL25A1	null	COL25A1	collagen, type XXV, alpha 1	-0.8436573
DHH	null	DHH	desert hedgehog homolog (Drosophila)	-0.84396267
SH2D5	null	SH2D5	SH2 domain containing 5	-0.8441904
INSIG1	null	INSIG1	insulin induced gene 1	-0.84429544
C4ORF10	null	C4ORF10	chromosome 4 open reading frame 10	-0.8443709
ZC3H12B	null	ZC3H12B	zinc finger CCCH-type containing 12B	-0.84444195
TUB	null	TUB	tubby homolog (mouse)	-0.84457725
THRAP3	null	THRAP3	thyroid hormone receptor associated protein 3	-0.8445871
NELL1	null	NELL1	NEL-like 1 (chicken)	-0.84471524
TGDS	null	TGDS	TDP-glucose 4,6-dehydratase	-0.84471846
C7ORF48	null	C7ORF48	chromosome 7 open reading frame 48	-0.8449078
MIXL1	null	MIXL1	Mix1 homeobox-like 1 (Xenopus laevis)	-0.84492195
C1ORF61	null	C1ORF61	chromosome 1 open reading frame 61	-0.8449978
TARS	null	TARS	threonyl-tRNA synthetase	-0.84509456
PNPLA3	null	PNPLA3	patatin-like phospholipase domain containing 3	-0.8453248
ADRB2	null	ADRB2	adrenergic, beta-2-, receptor, surface	-0.8454057
HSD17B7	null	HSD17B7	hydroxysteroid (17-beta) dehydrogenase 7	-0.84545344
C3ORF22	null	C3ORF22	chromosome 3 open reading frame 22	-0.8457032
CPA6	null	CPA6	carboxypeptidase A6	-0.8457126
SSTR4	null	SSTR4	somatostatin receptor 4	-0.84576464
FLJ12986	null	FLJ12986	-	-0.84587157
C8ORF79	null	C8ORF79	chromosome 8 open reading frame 79	-0.84607834
GRIN3B	null	GRIN3B	glutamate receptor, ionotropic, N-methyl-D-aspartate 3B	-0.84609115
PPP1R2P9	null	PPP1R2P9	protein phosphatase 1, regulatory (inhibitor) subunit 2 pseudogene 9	-0.84623784
C17ORF73	null	C17ORF73	chromosome 17 open reading frame 73	-0.8462616
NDUFA4L2	null	NDUFA4L2	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4-like 2	-0.846676
PGM5	null	PGM5	phosphoglucomutase 5	-0.8471905
LEAP2	null	LEAP2	liver expressed antimicrobial peptide 2	-0.8473008
ELAC2	null	ELAC2	elaC homolog 2 (E. coli)	-0.8473321
INSL3	null	INSL3	insulin-like 3 (Leydig cell)	-0.8473364
SFXN3	null	SFXN3	sideroflexin 3	-0.8473471
HOXD1	null	HOXD1	homeobox D1	-0.8474653
FBXO44	null	FBXO44	F-box protein 44	-0.8475243
LETM2	null	LETM2	leucine zipper-EF-hand containing transmembrane protein 2	-0.8477459
SLC22A18	null	SLC22A18	solute carrier family 22 (organic cation transporter), member 18	-0.8477887
LOC158267	null	LOC158267	-	-0.8481243
CLCA1	null	CLCA1	chloride channel, calcium activated, family member 1	-0.84820276
TARBP2	null	TARBP2	Tar (HIV-1) RNA binding protein 2	-0.8483712
MRPL51	null	MRPL51	mitochondrial ribosomal protein L51	-0.8484375
TMEM108	null	TMEM108	transmembrane protein 108	-0.8485392
CYP4F11	null	CYP4F11	cytochrome P450, family 4, subfamily F, polypeptide 11	-0.84859616
LOC199899	null	LOC199899	-	-0.84874034
C20ORF58	null	C20ORF58	chromosome 20 open reading frame 58	-0.8487525
GRIK4	null	GRIK4	glutamate receptor, ionotropic, kainate 4	-0.8487898
SIT1	null	SIT1	signaling threshold regulating transmembrane adaptor 1	-0.848852
LOC648245	null	LOC648245	-	-0.84895223
RP11-114G1.1	null	RP11-114G1.1	-	-0.8490571
SURF5	null	SURF5	surfeit 5	-0.849383
CYCS	null	CYCS	cytochrome c, somatic	-0.8495045
TRIM63	null	TRIM63	tripartite motif-containing 63	-0.84981173
BCL3	null	BCL3	B-cell CLL/lymphoma 3	-0.8500557
CCL5	null	CCL5	chemokine (C-C motif) ligand 5	-0.8502143
GJA3	null	GJA3	gap junction protein, alpha 3, 46kDa (connexin 46)	-0.85037684
LOC645984	null	LOC645984	-	-0.8504264
FLJ36004	null	FLJ36004	-	-0.85057455
LOC55908	null	LOC55908	-	-0.85066545
CACNA1I	null	CACNA1I	calcium channel, voltage-dependent, alpha 1I subunit	-0.8508156
CLPS	null	CLPS	colipase, pancreatic	-0.8509032
KIAA0802	null	KIAA0802	KIAA0802	-0.8509742
HSF1	null	HSF1	heat shock transcription factor 1	-0.8510745
PCNP	null	PCNP	PEST proteolytic signal containing nuclear protein	-0.85133094
LOC441204	null	LOC441204	-	-0.8514518
ELAVL3	null	ELAVL3	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 3 (Hu antigen C)	-0.8515712
RBM23	null	RBM23	RNA binding motif protein 23	-0.851616
SERPINC1	null	SERPINC1	serpin peptidase inhibitor, clade C (antithrombin), member 1	-0.8516182
MYH7	null	MYH7	myosin, heavy chain 7, cardiac muscle, beta	-0.85172254
CTNNA2	null	CTNNA2	catenin (cadherin-associated protein), alpha 2	-0.8518661
ATG9B	null	ATG9B	ATG9 autophagy related 9 homolog B (S. cerevisiae)	-0.8521215
JAK2	null	JAK2	Janus kinase 2 (a protein tyrosine kinase)	-0.8521221
PPBPL2	null	PPBPL2	pro-platelet basic protein-like 2	-0.8523638
PADI4	null	PADI4	peptidyl arginine deiminase, type IV	-0.8525871
PPP1R15B	null	PPP1R15B	protein phosphatase 1, regulatory (inhibitor) subunit 15B	-0.8526866
BCL2L2	null	BCL2L2	BCL2-like 2	-0.85286355
PSME2	null	PSME2	proteasome (prosome, macropain) activator subunit 2 (PA28 beta)	-0.8529089
LOC645869	null	null	null	-0.8532292
NR2E3	null	NR2E3	nuclear receptor subfamily 2, group E, member 3	-0.8532945
BAG3	null	BAG3	BCL2-associated athanogene 3	-0.8533446
HDHD3	null	HDHD3	haloacid dehalogenase-like hydrolase domain containing 3	-0.85343254
FYB	null	FYB	FYN binding protein (FYB-120/130)	-0.853573
AGPAT2	null	AGPAT2	1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)	-0.85368925
VPS13D	null	VPS13D	vacuolar protein sorting 13 homolog D (S. cerevisiae)	-0.8540209
USMG5	null	USMG5	upregulated during skeletal muscle growth 5 homolog (mouse)	-0.8541116
CX3CL1	null	CX3CL1	chemokine (C-X3-C motif) ligand 1	-0.8542637
ZNF195	null	ZNF195	zinc finger protein 195	-0.8543676
AP1G2	null	AP1G2	adaptor-related protein complex 1, gamma 2 subunit	-0.8544007
TNFRSF25	null	TNFRSF25	tumor necrosis factor receptor superfamily, member 25	-0.8547232
LOC441150	null	LOC441150	-	-0.85484946
TSR1	null	TSR1	TSR1, 20S rRNA accumulation, homolog (S. cerevisiae)	-0.85490084
NPHP4	null	NPHP4	nephronophthisis 4	-0.85517293
F2R	null	F2R	coagulation factor II (thrombin) receptor	-0.8551757
OR2J3	null	OR2J3	olfactory receptor, family 2, subfamily J, member 3	-0.85532254
HDHD1A	null	HDHD1A	haloacid dehalogenase-like hydrolase domain containing 1A	-0.85532504
SRMS	null	SRMS	src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites	-0.85535073
CXXC5	null	CXXC5	CXXC finger 5	-0.85546553
BRWD1	null	BRWD1	bromodomain and WD repeat domain containing 1	-0.85553896
SLC30A8	null	SLC30A8	solute carrier family 30 (zinc transporter), member 8	-0.8558428
LMAN1L /// CPLX3	null	null	null	-0.85589045
SNAP25	null	SNAP25	synaptosomal-associated protein, 25kDa	-0.8559065
TBX5	null	TBX5	T-box 5	-0.85600793
C21ORF89	null	C21ORF89	chromosome 21 open reading frame 89	-0.85625094
H2AFV	null	H2AFV	H2A histone family, member V	-0.8562533
TIMM17A	null	TIMM17A	translocase of inner mitochondrial membrane 17 homolog A (yeast)	-0.8565505
OTUB2	null	OTUB2	OTU domain, ubiquitin aldehyde binding 2	-0.8566588
PTPRU	null	PTPRU	protein tyrosine phosphatase, receptor type, U	-0.8568737
AASS	null	AASS	aminoadipate-semialdehyde synthase	-0.8570527
KCTD3	null	KCTD3	potassium channel tetramerisation domain containing 3	-0.85729927
ZNFX1	null	ZNFX1	zinc finger, NFX1-type containing 1	-0.8573363
ZZEF1	null	ZZEF1	zinc finger, ZZ-type with EF-hand domain 1	-0.8573685
EARS2	null	EARS2	glutamyl-tRNA synthetase 2 (mitochondrial)(putative)	-0.85744536
MRPL4	null	MRPL4	mitochondrial ribosomal protein L4	-0.85756123
SPATA7	null	SPATA7	spermatogenesis associated 7	-0.857708
GCSH /// LOC653763	null	null	null	-0.8577573
NKX6-2	null	NKX6-2	NK6 transcription factor related, locus 2 (Drosophila)	-0.85785687
BTBD16	null	BTBD16	BTB (POZ) domain containing 16	-0.85799974
CD200R1	null	CD200R1	CD200 receptor 1	-0.8580609
CDH4	null	CDH4	cadherin 4, type 1, R-cadherin (retinal)	-0.858246
LOC283875	null	LOC283875	-	-0.85832566
ATCAY	null	ATCAY	ataxia, cerebellar, Cayman type (caytaxin)	-0.8585223
ADAMTS8	null	ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif, 8	-0.8585327
CRTC2	null	CRTC2	CREB regulated transcription coactivator 2	-0.8586142
C18ORF49	null	C18ORF49	chromosome 18 open reading frame 49	-0.8595076
LOC646201	null	LOC646201	-	-0.85956365
IL1F9	null	IL1F9	interleukin 1 family, member 9	-0.85965264
CHMP4A /// MDP-1	null	null	null	-0.85982156
C12ORF25	null	C12ORF25	chromosome 12 open reading frame 25	-0.8598697
IGHD	null	IGHD	immunoglobulin heavy constant delta	-0.85994995
CYP4F3 /// CYP4F2	null	null	null	-0.8603883
HMHB1	null	HMHB1	histocompatibility (minor) HB-1	-0.8604445
DKFZP779M0652	null	DKFZP779M0652	-	-0.8606311
TSPAN32	null	TSPAN32	tetraspanin 32	-0.8608074
MYLIP	null	MYLIP	myosin regulatory light chain interacting protein	-0.8608501
LOC389203	null	LOC389203	-	-0.860924
